"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"msedgewebview2","1","184","2358455857152","0","9109504","11416","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","Microsoft Corporation","0.109375","144.0.3719.115","144.0.3719.115","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"2016","Microsoft.Win32.SafeHandles.SafeProcessHandle","184","4412",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11416","11416","9109504","9109504","804832","804832","14499840","14499840","23515136","23515136","518811648","2358455857152","True","Normal","9109504","9109504","00:00:00.0937500","msedgewebview2","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:43:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0156250","518811648","2358455857152","False",,,,"0","0",,
"msedgewebview2","1","350","2358579855360","0","13467648","27340","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","Microsoft Corporation","0.375","144.0.3719.115","144.0.3719.115","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3580","Microsoft.Win32.SafeHandles.SafeProcessHandle","350","6264",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27340","27340","13467648","13467648","878592","878592","19931136","19931136","40976384","40976384","676364288","2358613409792","True","Normal","13467648","13467648","00:00:00.1718750","msedgewebview2","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:43:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.2031250","642809856","2358579855360","False",,,,"0","0",,
"msedgewebview2","1","289","3814126628864","0","71098368","24360","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","Microsoft Corporation","0.890625","144.0.3719.115","144.0.3719.115","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","4",,"False",,"2760","Microsoft.Win32.SafeHandles.SafeProcessHandle","289","6564",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24360","24360","71098368","71098368","839544","839544","72630272","72630272","111308800","111308800","512049152","3814443008000","True","Idle","71098368","71098368","00:00:00.2500000","msedgewebview2","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:43:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8906250","00:00:00.6406250","195670016","3814126628864","False",,,,"0","0",,
"msedgewebview2","1","147","2306588250112","0","2428928","9376","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","Microsoft Corporation","0.046875","144.0.3719.115","144.0.3719.115","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3624","Microsoft.Win32.SafeHandles.SafeProcessHandle","147","8088",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","2428928","2428928","138608","138608","2428928","2428928","7630848","7630848","190812160","2306588250112","True","Normal","2428928","2428928","00:00:00.0312500","msedgewebview2","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:43:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","190812160","2306588250112","False",,,,"0","0",,
"msiexec","0","171","2203409088512","364544","6279168","9648","C:\Windows\system32\msiexec.exe","Microsoft Corporation","0.015625","5.0.19041.4651 (WinBuild.160101.0800)","5.0.19041.4651","Windows? installer","Windows Installer - Unicode","Process","8",,"False",,"3520","Microsoft.Win32.SafeHandles.SafeProcessHandle","171","212",".","0","","System.Diagnostics.ProcessModule (msiexec.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9648","9648","6279168","6279168","113192","113192","6336512","6336512","10002432","10002432","91914240","2203410137088","True","Normal","6279168","6279168","00:00:00","msiexec","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:50:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","90865664","2203409088512","False",,,,"364544","364544",,
"MsMpEng","0","720","2204063629312","1363968","270028800","227816",,,"110.265625",,,,,"Process","8",,,,,,"720","2668",".","0","",,,,,"227816","227816","270028800","270028800","809176","809176","1108217856","1108217856","796925952","796925952","1588461568","2204906684416",,,"270028800","270028800","00:00:35.2187500","MsMpEng",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:50.2656250","00:01:15.0468750","745406464","2204063629312","False",,,,"1363968","1363968",,
"OneDrive","1","913","2207087861760","7806976","58245120","55368","C:\Users\Windows10\AppData\Local\Microsoft\OneDrive\OneDrive.exe","Microsoft Corporation","7.375","26.007.0112.0002","26.007.0112.0002","Microsoft OneDrive","Microsoft OneDrive","Process","8",,"False",,"3432","Microsoft.Win32.SafeHandles.SafeProcessHandle","913","5204",".","0","","System.Diagnostics.ProcessModule (OneDrive.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","55368","55368","58245120","58245120","897640","897640","61530112","61530112","154247168","154247168","-507129856","2207106060288","True","Normal","58245120","58245120","00:00:03.8906250","OneDrive","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:11 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.3750000","00:00:03.4843750","-525328384","2207087861760","False",,,,"7806976","7806976",,
"OneDrive.Sync.Service","1","503","2203600281600","208896","39190528","28688","C:\Users\Windows10\AppData\Local\Microsoft\OneDrive\26.007.0112.0002\OneDrive.Sync.Service.exe","Microsoft Corporation","0.96875","26.007.0112.0002","26.007.0112.0002","Microsoft OneDrive Sync Service","Microsoft OneDrive Sync Service","Process","6",,"False",,"2896","Microsoft.Win32.SafeHandles.SafeProcessHandle","503","552",".","0","","System.Diagnostics.ProcessModule (OneDrive.Sync.Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28688","28688","39190528","39190528","447736","447736","42000384","42000384","52142080","52142080","314605568","2203632828416","True","BelowNormal","39190528","39190528","00:00:00.5781250","OneDrive.Sync.Service","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:41:59 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","00:00:00.3906250","282058752","2203600281600","False",,,,"208896","208896",,
"powershell","1","669","2204028174336","3317760","66834432","33000","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","Microsoft Corporation","1.640625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows PowerShell","Microsoft? Windows? Operating System","Process","8",,"False",,"3444","Microsoft.Win32.SafeHandles.SafeProcessHandle","669","2908",".","0","","System.Diagnostics.ProcessModule (powershell.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33000","33000","66834432","66834432","509440","509440","69124096","69124096","81977344","81977344","720949248","2204039172096","True","Normal","66834432","66834432","00:00:00.6406250","powershell","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:49:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6406250","00:00:01","709951488","2204028174336","False",,,,"3317760","3317760",,
"powershell","1","707","2204037394432","43421696","69976064","34536","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","Microsoft Corporation","3.875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows PowerShell","Microsoft? Windows? Operating System","Process","8",,"False",,"3712","Microsoft.Win32.SafeHandles.SafeProcessHandle","707","3728",".","394470","Administrator: Windows PowerShell","System.Diagnostics.ProcessModule (powershell.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","34536","34536","69976064","69976064","520408","520408","70533120","70533120","84385792","84385792","724602880","2204042825728","True","Normal","69976064","69976064","00:00:02.5781250","powershell","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:51:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.8750000","00:00:01.2968750","719171584","2204037394432","False",,,,"43421696","43421696",,
"prevhost","1","138","2203427323904","720896","1540096","8968","C:\Windows\system32\prevhost.exe","Microsoft Corporation","0.0625","10.0.19041.4355 (WinBuild.160101.0800)","10.0.19041.4355","Preview Handler Surrogate Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3744","Microsoft.Win32.SafeHandles.SafeProcessHandle","138","3308",".","0","","System.Diagnostics.ProcessModule (prevhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8968","8968","1540096","1540096","147512","147512","1687552","1687552","8519680","8519680","111730688","2203429953536","True","Normal","1540096","1540096","00:00:00.0468750","prevhost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:41:38 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","109101056","2203427323904","False",,,,"720896","720896",,
"Registry","0","0","97468416","2854912","7991296","8976",,,"1.75",,,,,"Process","8",,,,,,"0","92",".","0","",,,,,"8976","8976","7991296","7991296","194592","194592","15052800","15052800","89460736","89460736","102940672","102940672",,,"7991296","7991296","00:00:01.7500000","Registry",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:40 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7500000","00:00:00","97468416","97468416","False",,,,"2854912","2854912",,
"RuntimeBroker","1","138","2203412750336","0","1613824","8696","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.015625","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3804","Microsoft.Win32.SafeHandles.SafeProcessHandle","138","2088",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1613824","1613824","117224","117224","1970176","1970176","8556544","8556544","97153024","2203415375872","True","Normal","1613824","1613824","00:00:00","RuntimeBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:38:52 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","94527488","2203412750336","False",,,,"0","0",,
"RuntimeBroker","1","340","2203484340224","1826816","6672384","19440","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","3.609375","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3836","Microsoft.Win32.SafeHandles.SafeProcessHandle","340","6088",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19440","19440","6672384","6672384","254504","254504","8511488","8511488","31825920","31825920","183619584","2203501842432","True","Normal","6672384","6672384","00:00:01.8437500","RuntimeBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:42 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6093750","00:00:01.7656250","166117376","2203484340224","False",,,,"1826816","1826816",,
"RuntimeBroker","1","577","2203579912192","13774848","11767808","28384","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","2.390625","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3868","Microsoft.Win32.SafeHandles.SafeProcessHandle","577","6252",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28384","28384","11767808","11767808","390680","390680","12898304","12898304","31350784","31350784","286642176","2203604865024","True","Normal","11767808","11767808","00:00:01.6250000","RuntimeBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:46 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3906250","00:00:00.7656250","261689344","2203579912192","False",,,,"13774848","13774848",,
"RuntimeBroker","1","312","2203456430080","7454720","3760128","16176","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.375","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3900","Microsoft.Win32.SafeHandles.SafeProcessHandle","312","6988",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16176","16176","3760128","3760128","204600","204600","4784128","4784128","21983232","21983232","173899776","2203492122624","True","Normal","3760128","3760128","00:00:00.8281250","RuntimeBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.3750000","00:00:00.5468750","138207232","2203456430080","False",,,,"7454720","7454720",,
"RuntimeBroker","1","299","2203456786432","1921024","3657728","15224","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.3125","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3932","Microsoft.Win32.SafeHandles.SafeProcessHandle","299","7428",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15224","15224","3657728","3657728","203656","203656","5120000","5120000","19783680","19783680","159199232","2203477422080","True","Normal","3657728","3657728","00:00:00.2500000","RuntimeBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:38:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.0625000","138563584","2203456786432","False",,,,"1921024","1921024",,
"SearchApp","1","1573","2243073097728","118894592","155615232","125200","C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe","Microsoft Corporation","26.4375","10.0.19041.6282 (WinBuild.160101.0800)","10.0.19041.6282","Search application","Microsoft? Windows? Operating System","Process","8",,"False",,"3952","Microsoft.Win32.SafeHandles.SafeProcessHandle","1573","6148",".","0","","System.Diagnostics.ProcessModule (SearchApp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","125200","125200","155615232","155615232","1046232","1046232","190795776","190795776","222539776","222539776","1117224960","2260270022656","True","Normal","155615232","155615232","00:00:09.9375000","SearchApp","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:26.4375000","00:00:16.5000000","1100169216","2243073097728","False",,,,"118894592","118894592",,
"SearchApp","1","707","2255229820928","0","16703488","35840","C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe","Microsoft Corporation","1.15625","10.0.19041.6282 (WinBuild.160101.0800)","10.0.19041.6282","Search application","Microsoft? Windows? Operating System","Process","8",,"False",,"1476","Microsoft.Win32.SafeHandles.SafeProcessHandle","707","6960",".","0","","System.Diagnostics.ProcessModule (SearchApp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35840","35840","16703488","16703488","622320","622320","18526208","18526208","65540096","65540096","376184832","2255234015232","True","Normal","16703488","16703488","00:00:00.7031250","SearchApp","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:43:53 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.1562500","00:00:00.4531250","371990528","2255229820928","False",,,,"0","0",,
"SearchIndexer","0","703","2203493625856","5300224","19652608","39800","C:\Windows\system32\SearchIndexer.exe","Microsoft Corporation","6.078125","7.0.19041.1 (WinBuild.160101.0800)","7.0.19041.1","Microsoft Windows Search Indexer","Windows? Search","Process","8",,"False",,"3328","Microsoft.Win32.SafeHandles.SafeProcessHandle","703","2788",".","0","","System.Diagnostics.ProcessModule (SearchIndexer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","39800","39800","19652608","19652608","211528","211528","19656704","19656704","18874368","18874368","183705600","2203501928448","True","Normal","19652608","19652608","00:00:03.4531250","SearchIndexer","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:19 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.0781250","00:00:02.6250000","175403008","2203493625856","False",,,,"5300224","5300224",,
"SecurityHealthService","0","582","2203444236288","2420736","6914048","19376",,,"2.125",,,,,"Process","8",,,,,,"582","5476",".","0","",,,,,"19376","19376","6914048","6914048","206528","206528","8028160","8028160","16523264","16523264","138080256","2203456303104",,,"6914048","6914048","00:00:00.9531250","SecurityHealthService",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:05 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.1250000","00:00:01.1718750","126013440","2203444236288","False",,,,"2420736","2420736",,
"SecurityHealthSystray","1","169","2203427569664","0","1798144","9920","C:\Windows\System32\SecurityHealthSystray.exe","Microsoft Corporation","0.234375","10.0.19041.4355 (WinBuild.160101.0800)","10.0.19041.4355","Windows Security notification icon","Microsoft? Windows? Operating System","Process","8",,"False",,"3976","Microsoft.Win32.SafeHandles.SafeProcessHandle","169","5304",".","0","","System.Diagnostics.ProcessModule (SecurityHealthSystray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9920","9920","1798144","1798144","148728","148728","1994752","1994752","9482240","9482240","112500736","2203430723584","True","Normal","1798144","1798144","00:00:00.1562500","SecurityHealthSystray","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:05 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.0781250","109346816","2203427569664","False",,,,"0","0",,
"services","0","391","2203378868224","2166784","3747840","10848",,,"3.65625",,,,,"Process","9",,,,,,"391","660",".","0","",,,,,"10848","10848","3747840","3747840","146400","146400","4968448","4968448","20140032","20140032","84262912","2203402485760",,,"3747840","3747840","00:00:02.5625000","services",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:52 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6562500","00:00:01.0937500","60645376","2203378868224","False",,,,"2166784","2166784",,
"ShellExperienceHost","1","611","2203628355584","0","17367040","29824","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","Microsoft Corporation","1.765625","10.0.19041.6280 (WinBuild.160101.0800)","10.0.19041.6280","Windows Shell Experience Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4008","Microsoft.Win32.SafeHandles.SafeProcessHandle","611","6460",".","0","","System.Diagnostics.ProcessModule (ShellExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29824","29824","17367040","17367040","494064","494064","19226624","19226624","48193536","48193536","315408384","2203633631232","True","Normal","17367040","17367040","00:00:00.7812500","ShellExperienceHost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7656250","00:00:00.9843750","310132736","2203628355584","False",,,,"0","0",,
"sihost","1","597","2203490664448","9023488","6504448","19488","C:\Windows\system32\sihost.exe","Microsoft Corporation","3.375","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","Shell Infrastructure Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3332","Microsoft.Win32.SafeHandles.SafeProcessHandle","597","4524",".","0","","System.Diagnostics.ProcessModule (sihost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19488","19488","6504448","6504448","259984","259984","6922240","6922240","26558464","26558464","181530624","2203499753472","True","Normal","6504448","6504448","00:00:01.8906250","sihost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:25 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.3750000","00:00:01.4843750","172441600","2203490664448","False",,,,"9023488","9023488",,
"smartscreen","1","412","2237833183232","417792","8118272","23008","C:\Windows\System32\smartscreen.exe","Microsoft Corporation","0.359375","10.0.19041.5848 (WinBuild.160101.0800)","10.0.19041.5848","Windows Defender SmartScreen","Microsoft? Windows? Operating System","Process","8",,"False",,"4060","Microsoft.Win32.SafeHandles.SafeProcessHandle","412","4400",".","0","","System.Diagnostics.ProcessModule (smartscreen.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23008","23008","8118272","8118272","229088","229088","8888320","8888320","23969792","23969792","159428608","2237837389824","True","Normal","8118272","8118272","00:00:00.2343750","smartscreen","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:04 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","00:00:00.1250000","155222016","2237833183232","False",,,,"417792","417792",,
"smss","0","53","2203359731712","0","1110016","3224",,,"0.578125",,,,,"Process","11",,,,,,"53","324",".","0","",,,,,"3224","3224","1110016","1110016","13280","13280","1163264","1163264","2162688","2162688","49827840","2203368050688",,,"1110016","1110016","00:00:00.5781250","smss",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5781250","00:00:00","41508864","2203359731712","False",,,,"0","0",,
"spoolsv","0","440","2203425820672","0","5271552","20960","C:\Windows\System32\spoolsv.exe","Microsoft Corporation","0.4375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Spooler SubSystem App","Microsoft? Windows? Operating System","Process","8",,"False",,"2264","Microsoft.Win32.SafeHandles.SafeProcessHandle","440","412",".","0","","System.Diagnostics.ProcessModule (spoolsv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20960","20960","5271552","5271552","141128","141128","5857280","5857280","16228352","16228352","118579200","2203436802048","True","Normal","5271552","5271552","00:00:00.3125000","spoolsv","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:03 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.1250000","107597824","2203425820672","False",,,,"0","0",,
"StartMenuExperienceHost","1","606","2203650949120","6389760","19222528","31456","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe",,"2.4375",,,,,"Process","8",,"False",,"4020","Microsoft.Win32.SafeHandles.SafeProcessHandle","606","5720",".","0","","System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31456","31456","19222528","19222528","585256","585256","26779648","26779648","70217728","70217728","367845376","2203686068224","True","Normal","19222528","19222528","00:00:01.1406250","StartMenuExperienceHost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:41 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.4375000","00:00:01.2968750","332726272","2203650949120","False",,,,"6389760","6389760",,
"svchost","0","771","2203462602752","4755456","20602880","21992","C:\Windows\System32\svchost.exe","Microsoft Corporation","4.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4028","Microsoft.Win32.SafeHandles.SafeProcessHandle","771","368",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21992","21992","20602880","20602880","169816","169816","29102080","29102080","32030720","32030720","181268480","2203499491328","True","Normal","20602880","20602880","00:00:02.7343750","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3750000","00:00:01.6406250","144379904","2203462602752","False",,,,"4755456","4755456",,
"svchost","0","2382","2204750118912","17281024","40218624","118320","C:\Windows\system32\svchost.exe","Microsoft Corporation","14.75","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3300","Microsoft.Win32.SafeHandles.SafeProcessHandle","2382","376",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","118320","118320","40218624","40218624","611448","611448","43954176","43954176","66363392","66363392","1576792064","2204895014912","True","Normal","40218624","40218624","00:00:07.7187500","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:14.7500000","00:00:07.0312500","1431896064","2204750118912","False",,,,"17281024","17281024",,
"svchost","0","628","2207776702464","1658880","7208960","23952","C:\Windows\System32\svchost.exe","Microsoft Corporation","4.234375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3388","Microsoft.Win32.SafeHandles.SafeProcessHandle","628","756",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23952","23952","7208960","7208960","205752","205752","13156352","13156352","20148224","20148224","171143168","2207784333312","True","Normal","7208960","7208960","00:00:02.9375000","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.2343750","00:00:01.2968750","163512320","2207776702464","False",,,,"1658880","1658880",,
"svchost","0","1224","2203453034496","3489792","8675328","23832","C:\Windows\system32\svchost.exe","Microsoft Corporation","5.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4072","Microsoft.Win32.SafeHandles.SafeProcessHandle","1224","784",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23832","23832","8675328","8675328","543376","543376","9375744","9375744","29601792","29601792","150589440","2203468812288","True","Normal","8675328","8675328","00:00:03.7812500","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.2812500","00:00:01.5000000","134811648","2203453034496","False",,,,"3489792","3489792",,
"svchost","0","1089","2203415007232","6344704","7217152","20000","C:\Windows\system32\svchost.exe","Microsoft Corporation","10.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2892","Microsoft.Win32.SafeHandles.SafeProcessHandle","1089","900",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20000","20000","7217152","7217152","154672","154672","7401472","7401472","12550144","12550144","111804416","2203430027264","True","Normal","7217152","7217152","00:00:04.5468750","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:10.3750000","00:00:05.8281250","96784384","2203415007232","False",,,,"6344704","6344704",,
